transaction_id,customer_name,category,price,quantity,rating,country,created_date
TXN-0007802,Lisa Anderson,Beauty & Personal Care,692.22,8,2.3,United States,2024-11-06 17:06:44
TXN-0007874,Nancy Anderson,Apparel,510.33,6,4.4,Germany,08-01-2024
TXN-0000833,David Gonzalez,Sports & Outdoors,176.39,2,3.2,Canada,10-08-2023
TXN-0007321,Jessica Lopez,Toys & Games,54.22,1,4.1,Australia,05/26/2024
TXN-0005027,Michael Taylor,Electronics,937.5,3,2.6,India,29-10-2023
TXN-0002159,Barbara Perez,Sports & Outdoors,417.32,4,6.5,Japan,2024-09-14 22:02:25
TXN-0000889,David Jackson,toys & games,310.29,7,1.3,Japan,2023-10-28 03:38:56
TXN-0002149,Lisa Davis,Beauty & Personal Care,694.32,2,3.1,United Kingdom,2023-09-10 17:16:38
TXN-0011540,Jessica Hernandez,Automotive,NULL,7,1.3,Australia,2024-06-09 02:08:12
TXN-0009311,Barbara Thompson,Electronics,827.7,2,4.9,Canada,2023-05-04 13:46:04
TXN-0003960,Nancy Martinez,Electronics,1400.98,4,2.3,Australia,2024-07-11 14:22:05
TXN-0007678,Elizabeth Gonzalez,Electronics,745.89,3,2.0,Australia,2024-05-29 16:00:16
TXN-0002455,Jessica Thomas,Books,114.55,6,1.2,United Kingdom,1700632947
TXN-0003060,David Brown,Electronics,816.55,1,3.3,France,2024-06-28 09:54:01
TXN-0007106,Nancy Thompson,Beauty & Personal Care,928.55,2,3.9,Japan,2024-01-02 22:48:56
TXN-0010628,Lisa Gonzalez,Automotive,$93.94,4,2.8,Australia,2024-12-31
TXN-0010748,Richard Thompson,Sports & Outdoors,219.11,6,3.3,United Kingdom,28/11/2023
TXN-0011811,Elizabeth Rodriguez,Toys & Games,927.52,6,3.8,India,2023-12-05 17:25:36
TXN-0010462,Elizabeth White,Apparel,472.22,7,2.1,France,2023-08-19 05:16:46
TXN-0007061,Nancy Wilson,bOOKS,244.2,2,4.5,Netherlands,2024-09-05 08:29:33
TXN-0011545,Charles Perez,Sports & Outdoors,79.45,4,1.8,France,2023-11-21 11:18:08
TXN-0000063,Charles Miller,Automotive,1151.51,3,3.4,France,2024-08-03 22:20:40
TXN-0010479,Jennifer Johnson,Apparel,1222.21,6,2.6,Brazil,07/05/2024
TXN-0008381,Susan Anderson,Books,761.83,1,2.0,United States,05/30/2024
TXN-0007935,Richard Smith,Home & Kitchen,1117.98,4,Five,Brazil,2023-10-06 19:26:17
TXN-0010505,Sarah White,Apparel,1274.26,6,2.3,United Kingdom,2024-10-11 05:06:02
TXN-0001790,Daniel Rodriguez,Electronics,1134.57,7,2.5,Australia,2024-04-26 05:02:49
TXN-0006324,John Jackson,Home & Kitchen,$276.02,None,3.9,Netherlands,2024-12-31
TXN-0001269,Joseph Lee,aPPAREL,1424.75,7,1.6,United States,2024-03-17 17:32:49
TXN-0007636,Elizabeth Williams,Home & Kitchen,1322.18,3,3.0,Japan,1716262836
TXN-0011926,Richard Moore,Automotive,364.85,6,1.9,Australia,2024-10-21 07:27:40
TXN-0004797,Nancy Miller,Automotive,803.5,2,NULL,Germany,2023-02-28 10:40:21
TXN-0001769,Susan Davis,beauty & personal care,704.25,6,2.5,United Kingdom,2023-05-28 21:04:28
TXN-0006652,Michael Rodriguez,Toys & Games,$490.66,3,3.4,France,2023-07-20 22:22:25
TXN-0010765,William Jackson,Toys & Games,472.67,5,3.5,Brazil,2024-06-04 13:55:27
TXN-0008055,Richard Thomas,Home & Kitchen,1446.51,5,0.0,United Kingdom,2024-09-13 02:09:20
TXN-0008152,Thomas Smith,home & kitchen,1067.1,7,3.3,United Kingdom,2024-04-21 02:13:53
TXN-0006278,John White,  Apparel  ,762.98,2,2.4,Japan,2023-11-12 07:36:29
TXN-0000507,Sarah Johnson,eLECTRONICS,788.35,2,1.4,Japan,2024-04-25 02:15:34
TXN-0007135,Karen Martinez,Electronics,61.92,6,4.1,Australia,
TXN-0003055,Daniel Gonzalez,  Electronics  ,144.37,7,2.0,Australia,2024-09-20 11:40:29
TXN-0010383,Robert Martin,Electronics,1344.0,6,-1.0,Australia,2023-06-07 01:06:31
TXN-0001340,Joseph Hernandez,Apparel,1169.29,4,1.9,de,2024-01-25 17:51:03
TXN-0007147,Jennifer Taylor,Apparel,607.95,1,1.7,Netherlands,2023-08-31 08:26:01
TXN-0003713,Richard Jackson,BEAUTY & PERSONAL CARE,967.26,7,1.7,India,2024-04-20 04:59:22
TXN-0011895,Elizabeth Martin,Automotive,691.1,5,4.1,United States,2024-12-10 06:46:12
TXN-0004162,Jessica Garcia,Home & Kitchen,923.36,8,N/A,United States,2023-07-19 17:43:39
TXN-0005946,Charles Garcia,Automotive,1012.72,7,3.8,India,2023-10-20 16:36:58
TXN-0004575,Linda Johnson,Sports & Outdoors,27.06,8,3.6,India,24-Mar-2024
TXN-0003118,Charles Garcia,beauty & personal care,772.51,4,2.3,United Kingdom,2023-06-03 21:22:26
TXN-0012226,Christopher Davis,Automotive,330.36,6,1.1,United States,2024-06-02 19:37:50
TXN-0001989,Elizabeth Jackson,Beauty & Personal Care,35.66,7,3.0,Germany,2023-10-20 19:21:34
TXN-0004739,Charles Thomas,Beauty & Personal Care,771.36,5,1.7,Japan,03/07/2024
TXN-0008777,Charles Thomas,Electronics,487.91,1,1.4,Australia,2024-12-18 10:21:15
TXN-0011262,Barbara Perez,Sports & Outdoors,-1111.07,6,1.5,Australia,2023-02-26 12:45:23
TXN-0011665,Michael Hernandez,Home & Kitchen,1027.18,3,3.9,France,2023-11-13 03:17:39
TXN-0004541,David Johnson,Home & Kitchen,1120.81,2,3.8,Australia,2024-03-20 10:06:26
TXN-0008859,Charles Taylor,Sports & Outdoors,715.52,3,N/A,Germany,2023-02-27 04:06:01
TXN-0002105,Robert Johnson,Apparel,447.53,,4.8,Brazil,2024-09-13 00:47:02
TXN-0009702,Elizabeth Smith,Sports & Outdoors,1243.98,8,4.8,India,06/25/2024
TXN-0000884,Richard Jackson,ELECTRONICS,982.87,3,4.5,India,2023-06-26 18:22:14
TXN-0011663,Sarah Anderson,Electronics,1482.12,3,2.5,France,2023-04-08 01:33:43
TXN-0004157,Linda Moore,Books,1440.62,5,1.2,Brazil,2024-12-09 19:57:13
TXN-0006623,Nancy Jones,beauty & personal care,751.63,8,4.9,France,2023-09-14 18:45:42
TXN-0003980,John Lopez,Toys & Games,$198.37,6,1.7,Germany,2024-12-31
TXN-0004623,Barbara Thomas,Sports & Outdoors,82.45,5,1.8,Brazil,2024-05-21 06:51:54
TXN-0007288,Nancy Thompson,Toys & Games,225.31,8,4.8,Canada,2024-09-11 11:51:43
TXN-0002762,David Martinez,Books,740.53,2,3.4,Australia,2023-03-25 17:28:51
TXN-0001511,Joseph Jones,Automotive,835.12,8,4.0,Japan,2023-03-25 16:30:35
TXN-0010552,Elizabeth Smith,Electronics,1487.74,1,1.4,can,2023-07-06 02:27:01
TXN-0007155,,Apparel,1089.49,1,1.1,United States,2024-12-14 09:25:55
TXN-0011725,Thomas Taylor,Books,1258.67,1,1.6,Brazil,2023-08-24 02:04:08
TXN-0006190,Sarah Thomas,automotive,48.48,2,1.7,Netherlands,2023-03-01 13:49:57
TXN-0007403,Jennifer Wilson,Toys & Games,666.73,1,1.3,India,19/12/2024
TXN-0004469,Robert Jackson,Electronics,1076.17,4,2.5,Australia,2024-12-11 20:27:00
TXN-0006227,Linda Davis,Home & Kitchen,874.26,3,Five,France,2023-08-10 20:27:24
TXN-0012497,Lisa Anderson,Home & Kitchen,1309.02,2,4.5,Japan,2023-04-17 17:12:24
TXN-0000982,Nancy Martin,Toys & Games,278.74,6,4.2,India,2024-01-26 02:13:54
TXN-0004590,Lisa Hernandez,Sports & Outdoors,1428.73,2,,Australia,2024-08-08 18:19:47
TXN-0007726,Jennifer Miller,Home & Kitchen,292.91,1,3.7,France,2023-04-29 03:03:46
TXN-0006732,Jessica Moore,Beauty & Personal Care,$89.69,3,1.1,Canada,2024-12-31
TXN-0012033,Michael Taylor,Sports & Outdoors,$999.69,6,2.1,Germany,2024-03-14 22:05:36
TXN-0008873,Daniel Rodriguez,Sports & Outdoors,713.47,7,3.7,Australia,2023-12-03 23:37:22
TXN-0000386,Nancy Lopez,Sports & Outdoors,1261.75,3,2.2,United Kingdom,01-01-2024
TXN-0009526,Susan Davis,Sports & Outdoors,1310.09,5,3.6,India,14/07/2024
TXN-0011313,Barbara Moore,Toys & Games,426.65,6,4.0,United Kingdom,21-Jul-2023
TXN-0007517,Sarah Thompson,Home & Kitchen,-679.95,5,3.5,United Kingdom,2024-01-01 23:29:30
TXN-0007472,Charles White,Home & Kitchen,653.68,1,4.4,Japan,06/24/2024
TXN-0010686,Thomas Lopez,Electronics,691.35,8,4.0,de,2023-05-29 01:41:25
TXN-0008541,Nancy Moore,Automotive,869.91,2,2.0,Canada,26-May-2023
TXN-0003694,Mary Williams,Sports & Outdoors,698.9,7,3.0,Netherlands,2024-11-15 05:56:09
TXN-0001133,Thomas Perez,Apparel,"$1,071.23",3,5.0,Canada,2023-06-02 19:15:53
TXN-0012491,William Williams,Toys & Games,645.44,6,4.8,India,2024-08-30 09:13:37
TXN-0010684,Nancy White,Apparel,1402.98,8,4.3,France,2023-04-19 23:05:55
TXN-0007617,Sarah Moore,Beauty & Personal Care,299.77,8,1.7,United States,2024-12-13 01:48:43
TXN-0003863,Michael Gonzalez,Automotive,992.17,7,2.0,Canada,2024-12-08 03:33:18
TXN-0003941,Nancy Williams,Sports & Outdoors,892.5,3,1.3,United States,12/01/2024
TXN-0007801,Daniel Hernandez,Apparel,94.66,7,4.0,Japan,2024-11-10 20:31:01
TXN-0007927,Joseph Thomas,Toys & Games,1414.15,8,0.0,India,2024-08-30 00:52:01
TXN-0011384,Robert Davis,Sports & Outdoors,1045.4,1,3.8,Brazil,2023-10-24 22:16:14
TXN-0009033,Elizabeth Hernandez,Books,452.79,6,2.6,Germany,2023-04-29 05:57:07
TXN-0010992,Susan Hernandez,Apparel,274.69,2,4.7,Brazil,2023-10-01 21:24:07
TXN-0008164,Robert White,Beauty & Personal Care,1299.73,3,4.4,Netherlands,1690949377
TXN-0011883,Karen Hernandez,books,1244.81,4,4.1,France,2024-06-24 11:56:23
TXN-0012139,Nancy Taylor,Beauty & Personal Care,1360.28,2,2.5,India,2023-06-26 15:06:10
TXN-0006670,Richard White,Home & Kitchen,669.73,5,3.3,Brazil,2024-02-04 05:48:35
TXN-0004099,Charles Taylor,Beauty & Personal Care,570.05,2,3.1,Netherlands,04/22/2023
TXN-0004767,David Miller,Home & Kitchen,548.18,6,2.4,France,2024-03-10 21:54:12
TXN-0002350,Joseph White,Electronics,-1289.45,7,2.2,Brazil,2023-01-03 03:59:41
TXN-0006650,Thomas Williams,Sports & Outdoors,1497.51,7,3.7,India,2024-07-04 01:09:41
TXN-0007411,Jennifer White,Toys & Games,"1,459.79",8,3.2,United States,2024-11-28 09:29:26
TXN-0006471,James Wilson,Home & Kitchen,851.39,4,4.2,Brazil,02-01-2024
TXN-0007676,Joseph Moore,Electronics,1210.78,6,7.2,United States,2023-01-30 02:04:29
TXN-0007667,Karen Moore,Toys & Games,438.02,4,-1.0,Japan,2023-06-04 21:37:21
TXN-0012125,Jennifer Martin,AUTOMOTIVE,279.49,7,2.1,United States,2023-03-29 19:28:51
TXN-0010195,Linda Martin,Toys & Games,1154.37,1,4.0,Japan,2023-01-02 20:28:38
TXN-0004960,Christopher Garcia,Books,782.07,5,3.2,Australia,2024-11-26 07:01:50
TXN-0000163,John Davis,Automotive,-1396.06,7,1.2,Australia,2024-01-25 22:05:27
TXN-0003126,John Davis,Beauty & Personal Care,527.2,4,,United States,2023-08-29 19:56:39
TXN-0006996,Nancy Brown,Automotive,874.54,3,2.6,United Kingdom,03/02/2024
TXN-0004650,William Thomas,Books,955.29,8,1.2,India,2023-02-15 05:39:55
TXN-0005310,David Martinez,Home & Kitchen,1202.21,3,3.8,India,1682384190
TXN-0010086,Lisa Thomas,Toys & Games,791.48,8,3.3,Netherlands,20-Sep-2024
TXN-0010798,Thomas Moore,Toys & Games,733.21,2,3.5,France,
TXN-0010613,Michael Garcia,Automotive,1482.5,NULL,3.5,Germany,2024-04-13 01:32:01
TXN-0010586,Thomas Rodriguez,Books,187.22,5,0.0,France,2024-11-25 02:20:10
TXN-0005521,Sarah Jackson,Sports & Outdoors,1316.3,3,-1.0,India,2024-04-02 19:53:25
TXN-0000101,David Martin,Toys & Games,1278.39,7,4.8,Canada,2024-05-01 20:23:00
TXN-0002725,Jessica Gonzalez,Automotive,596.16,7,3.5,United States,1717534894
TXN-0011919,Robert Taylor,Toys & Games,1280.0,5,2.8,United States,2024-11-23 00:55:21
TXN-0008299,Daniel Martin,Toys & Games,224.53,3,4.3,India,1693139604
TXN-0008786,John Hernandez,Automotive,498.58,8,3.9,United States,16/10/2024
TXN-0001031,Nancy Martinez,Sports & Outdoors,1313.73,5,4.7,Australia,2024-05-28 23:34:23
TXN-0011588,Sarah Rodriguez,Apparel,166.84,7,3.2,Australia,2024-11-25 16:24:11
TXN-0001919,Patricia Jones,Books,1402.31,,2.1,United Kingdom,2024-02-22 07:22:51
TXN-0004265,Charles Johnson,Toys & Games,151.74,1,3.7,India,07-01-2023
TXN-0012368,Robert Rodriguez,Apparel,1379.35,8,2.9,Japan,NULL
TXN-0011810,Elizabeth Rodriguez,Electronics,339.58,2,1.2,United States,2024-04-29 16:41:13
TXN-0011521,Richard Hernandez,Home & Kitchen,"$1,350.00",8,1.6,Australia,2023-02-16 11:16:53
TXN-0007816,Patricia Lopez,HOME & KITCHEN,1436.31,3,4.5,Canada,2023-02-10 17:35:02
TXN-0000366,David White,Home & Kitchen,585.21,7,3.2,ca,2024-10-27 08:37:55
TXN-0007382,,Automotive,55.15,3,2.2,France,2024-08-26 08:40:18
TXN-0004346,Richard Thompson,Books,57.65,1,3.9,Netherlands,2023-07-21 19:57:11
TXN-0005172,Joseph Thomas,Electronics,147.46,NULL,1.0,Germany,2023-11-29 21:35:46
TXN-0006575,Sarah Miller,Sports & Outdoors,442.55,7,0.0,Australia,2023-01-22 04:04:49
TXN-0008548,Sarah Lee,  Books  ,283.95,3,1.5,Germany,2023-01-18 23:53:02
TXN-0007013,Karen Gonzalez,Apparel,1133.19,8,2.0,Australia,2023-03-20 19:20:49
TXN-0004959,Christopher Brown,Electronics,442.89,,4.5,Canada,2024-03-17 07:30:09
TXN-0000158,Thomas Moore,ELECTRONICS,1315.21,3,3.4,Australia,2023-04-30 19:28:47
TXN-0008662,Jennifer Brown,Apparel,770.49,6,1.8,United Kingdom,2023-09-07 13:21:57
TXN-0004572,Linda Thompson,Books,1135.92,5,2.7,United States,2023-06-24 21:00:32
TXN-0001424,Jennifer Garcia,Electronics,1094.36,,1.4,India,2023-11-10 10:48:56
TXN-0006262,Susan Thompson,Electronics,1094.95,8,N/A,United States,2023-11-10 22:23:24
TXN-0006714,Charles Lopez,Home & Kitchen,297.14,7,2.5,United Kingdom,2024-01-30 17:50:18
TXN-0005614,Michael Moore,Toys & Games,873.38,3,2.4,Brazil,2023-04-06 08:25:06
TXN-0006628,Jennifer Davis,Electronics,1043.6,7,1.3,Japan,2024-09-15 12:49:29
TXN-0008027,Susan Anderson,Books,517.89,3,2.3,Canada,29-Jul-2023
TXN-0003819,Susan Williams,Automotive,1365.94,7,3.9,Netherlands,2023-09-19 01:47:31
TXN-0001284,Karen Martin,tOYS & gAMES,970.14,3,3.0,Canada,2023-02-04 08:50:27
TXN-0011282,Daniel Thompson,Home & Kitchen,559.65,7,4.3,Brazil,2024-04-14 08:25:37
TXN-0007922,NULL,Sports & Outdoors,904.95,7,3.5,Japan,2023-01-11 20:31:57
TXN-0000067,Patricia Wilson,Beauty & Personal Care,1062.43,7,1.7,India,2024-02-10 06:03:51
TXN-0002024,Linda White,Sports & Outdoors,NULL,7,2.1,Canada,2023-06-06 03:09:27
TXN-0000316,Jennifer Thomas,Beauty & Personal Care,778.25,5,1.7,Brazil,2023-04-09 14:09:28
TXN-0005708,Barbara Miller,Sports & Outdoors,115.18,5,3.9,United Kingdom,2023-06-16 14:14:06
TXN-0003861,James Thomas,Sports & Outdoors,153.47,5,4.1,Japan,2023-07-12 06:07:03
TXN-0011706,Barbara Rodriguez,Electronics,364.79,7,1.9,Brazil,31-07-2024
TXN-0011214,Joseph Jones,Books,982.14,4,3.7,Brazil,2024-06-01 21:03:30
TXN-0004509,Karen Gonzalez,Home & Kitchen,535.56,8,Five,Japan,2024-08-29 13:34:34
TXN-0000634,David Rodriguez,Sports & Outdoors,386.74,7,2.8,Canada,2024-06-08 12:20:19
TXN-0010911,Sarah White,Toys & Games,931.76,1,2.7,Brazil,2023-12-22 01:03:00
TXN-0005684,David Miller,Books,1035.2,6,4.4,India,16-01-2023
TXN-0008111,Mary Thomas,sPORTS & oUTDOORS,1227.59,3,4.5,United Kingdom,2023-01-16 17:35:09
TXN-0001568,Susan Williams,Home & Kitchen,1160.51,1,2.5,U.K.,2023-11-02 11:02:04
TXN-0009935,Sarah Martinez,Sports & Outdoors,873.61,4,N/A,Brazil,2024-12-03 15:20:34
TXN-0007672,Thomas Anderson,Beauty & Personal Care,471.75,7,3.0,Australia,11-07-2024
TXN-0001646,Nancy Rodriguez,Toys & Games,1359.4,4,3.9,United Kingdom,08-10-2023
TXN-0006709,Joseph Martin,SPORTS & OUTDOORS,463.18,6,1.0,Canada,2023-12-28 15:31:34
TXN-0000403,David Davis,Electronics,1009.09,2,0.0,United States,2024-06-03 15:28:21
TXN-0011803,Robert Miller,  Toys & Games  ,550.55,1,2.4,India,2024-11-16 14:43:28
TXN-0003649,Michael Taylor,Toys & Games,1380.28,6,3.0,India,09-07-2023
TXN-0005425,William Davis,Home & Kitchen,1393.01,5,1.6,India,2023-07-04 13:06:04
TXN-0010977,Richard Wilson,Automotive,782.84,7,3.0,Netherlands,2023-04-14 05:15:33
TXN-0011573,Elizabeth Martin,Books,811.81,6,1.1,India,2024-04-11 23:48:43
TXN-0011095,Robert Jackson,Beauty & Personal Care,214.72,5,3.7,Canada,18/04/2024
TXN-0010321,Richard Lee,Toys & Games,1222.58,4,2.6,France,03/30/2023
TXN-0004111,Linda Perez,Electronics,629.38,7,Five,Germany,2024-02-16 13:23:20
TXN-0011154,Christopher Gonzalez,Books,131.67,7,Five,United Kingdom,2024-12-16 10:57:55
TXN-0010670,Linda Lee,sPORTS & oUTDOORS,1409.77,1,2.4,India,2024-10-02 20:01:59
TXN-0000996,Jennifer Perez,Books,1439.75,NULL,1.5,India,2024-01-15 20:53:06
TXN-0009689,Christopher Martin,Automotive,1004.29,1,4.1,Australia,02/17/2023
TXN-0000445,Joseph Gonzalez,Toys & Games,713.61,4,1.5,United States,2023-10-31 16:37:46
TXN-0001853,Barbara Lopez,Sports & Outdoors,1266.04,4,2.0,Japan,15-10-2024
TXN-0009287,Sarah Johnson,home & kitchen,550.13,4,3.0,United Kingdom,2024-02-20 13:32:40
TXN-0004568,Robert Lopez,Books,772.58,4,4.7,Japan,20/09/2024
TXN-0002027,Barbara White,Sports & Outdoors,1296.03,7,4.7,Australia,2024-03-13 20:25:05
TXN-0002268,Nancy Smith,Home & Kitchen,309.16,4,2.1,Australia,16-11-2023
TXN-0009031,John Jackson,Beauty & Personal Care,-336.63,1,3.5,India,2023-08-16 05:24:59
TXN-0000653,Joseph Martin,Apparel,100.62,2,1.5,Netherlands,2024-04-07 03:10:57
TXN-0008387,Jennifer Jackson,automotive,686.41,4,4.0,Canada,2023-08-01 12:07:02
TXN-0001140,Nancy Smith,Automotive,693.03,1,1.3,Brazil,2023-07-29 20:25:26
TXN-0011758,William Thompson,Toys & Games,559.17,7,1.9,Canada,18-Jul-2024
TXN-0009847,Christopher Hernandez,BOOKS,372.83,7,2.9,Canada,2023-04-08 22:45:23
TXN-0005201,Joseph Rodriguez,Automotive,121.07,4,2.0,Brazil,2023-01-18 09:58:49
TXN-0008319,Christopher Johnson,Electronics,"$1,435.93",2,3.1,United States,2023-04-29 02:14:28
TXN-0010194,Sarah Gonzalez,Sports & Outdoors,903.79,8,1.4,Brazil,2024-10-20 14:14:36
TXN-0001530,Elizabeth Jones,Sports & Outdoors,1395.54,4,1.5,India,2024-05-09 13:07:50
TXN-0008793,Joseph Anderson,Apparel,107.84,2,3.7,Netherlands,2024-12-24 11:54:36
TXN-0002253,Susan Taylor,Toys & Games,324.77,7,5.0,United Kingdom,1733436491
TXN-0011913,James Jones,Sports & Outdoors,1240.3,2,1.8,France,2023-11-02 15:41:41
TXN-0006406,Daniel Gonzalez,Automotive,440.22,4,3.7,France,2024-12-05 02:53:16
TXN-0011342,Michael Perez,Toys & Games,75.73,1,3.1,Canada,2023-08-21 10:34:22
TXN-0002583,Karen Brown,Toys & Games,665.72,6,1.1,Canada,2023-05-06 11:43:59
TXN-0011153,Elizabeth Gonzalez,Books,497.79,5,4.9,Netherlands,2023-11-10 10:34:52
TXN-0008219,James Perez,Apparel,1061.79,8,6.5,Canada,2023-04-04 18:10:10
TXN-0009608,Karen Thomas,Apparel,489.53,5,4.2,India,2024-02-12 09:24:16
TXN-0002015,Sarah Rodriguez,Home & Kitchen,583.71,3,1.6,Netherlands,2023-03-05 00:55:46
TXN-0001872,John Thompson,Sports & Outdoors,1325.72,3,1.1,United Kingdom,29-Dec-2023
TXN-0008262,Nancy Hernandez,Sports & Outdoors,317.9,2,1.6,Germany,2024-04-02 18:18:11
TXN-0000062,Christopher Johnson,Electronics,303.04,1,3.5,Germany,07/05/2023
TXN-0002664,Thomas Lee,Toys & Games,394.71,8,4.1,United Kingdom,2023-03-21 16:44:27
TXN-0007009,John Wilson,Toys & Games,,6,2.6,Australia,2024-11-23 00:48:50
TXN-0002722,Lisa Jackson,Automotive,563.5,5,-1.0,United Kingdom,2023-02-10 08:13:24
TXN-0006366,Charles Thompson,Apparel,1454.22,2,1.1,Germany,2024-08-03 13:25:22
TXN-0003353,Elizabeth Moore,Beauty & Personal Care,804.32,8,1.1,Australia,2024-05-27 01:02:22
TXN-0004035,Elizabeth Taylor,Automotive,239.99,7,4.8,Japan,2024-03-12 21:31:08
TXN-0004076,Daniel Williams,beauty & personal care,418.42,8,2.8,Canada,2023-11-18 07:06:18
TXN-0008601,Elizabeth Smith,Beauty & Personal Care,123.28,7,4.7,United States,2023-03-20 09:35:11
TXN-0009439,Michael Brown,Sports & Outdoors,1219.76,8,1.8,India,2023-02-08 08:17:14
TXN-0009370,Robert Hernandez,Electronics,1174.56,6,1.8,India,2023-06-16 20:56:10
TXN-0000060,Jennifer Johnson,Sports & Outdoors,494.39,8,2.3,Japan,2024-08-14 06:21:00
TXN-0007991,Elizabeth Wilson,Toys & Games,911.93,4,3.9,United States,
TXN-0007624,Christopher Rodriguez,Sports & Outdoors,195.62,8,3.3,Germany,2024-06-20 00:25:20
TXN-0008963,Karen Lopez,Toys & Games,832.95,2,4.6,United Kingdom,1713662798
TXN-0010834,Jennifer Jones,books,343.11,3,4.7,India,2023-01-29 05:12:23
TXN-0002706,Jessica Brown,Beauty & Personal Care,237.19,3,6.5,Netherlands,2024-05-08 19:24:18
TXN-0003829,Jennifer Williams,Beauty & Personal Care,$66.39,3,2.5,Canada,2024-01-16 08:59:18
TXN-0009086,Joseph Johnson,Home & Kitchen,1162.04,,4.6,Japan,2023-08-25 09:11:19
TXN-0000083,John Perez,BOOKS,1182.8,4,2.7,France,2024-02-27 23:22:42
TXN-0000273,Karen Thomas,Toys & Games,762.39,7,3.2,Brazil,2024-09-06 04:06:22
TXN-0004704,John White,Toys & Games,673.75,7,1.7,Canada,2023-04-29 07:39:15
TXN-0005506,Elizabeth Hernandez,Books,526.92,7,3.1,Germany,2023-05-06 18:14:52
TXN-0001982,Nancy Lopez,Electronics,1001.31,2,1.2,DEU,2023-11-01 23:54:25
TXN-0005219,William Davis,Beauty & Personal Care,210.9,8,1.8,great britain,2024-03-04 12:15:05
TXN-0006920,James Lopez,Automotive,-990.19,7,3.0,India,2023-12-22 04:16:19
TXN-0011103,Patricia Johnson,Apparel,1167.2,5,2.1,,2023-05-02 18:52:42
TXN-0010381,Linda Smith,  Toys & Games  ,163.64,6,2.5,United States,2024-01-18 03:52:47
TXN-0004431,Robert Lopez,Books,1000.31,8,4.2,Canada,09/06/2023
TXN-0012176,John Martin,Apparel,20.59,3,,Canada,2024-07-20 07:43:18
TXN-0012265,Nancy Hernandez,Beauty & Personal Care,380.13,1,Five,Canada,2023-07-18 04:14:20
TXN-0011108,Joseph Wilson,Books,329.53,8,2.5,France,2023-06-24 11:19:52
TXN-0009197,Christopher Moore,bEAUTY & pERSONAL cARE,728.18,7,4.8,United States,2023-11-22 14:29:07
TXN-0004635,Barbara Thompson,Beauty & Personal Care,1076.99,8,2.4,Germany,
TXN-0000838,Sarah Jackson,Home & Kitchen,"1,145.65",3,2.2,Germany,2023-11-12 22:17:36
TXN-0010146,James Davis,  Home & Kitchen  ,564.13,6,4.6,United States,2023-07-09 03:51:21
TXN-0011496,Lisa Wilson,Automotive,1242.66,6,2.9,India,11/05/2024
TXN-0005462,James Taylor,Books,,6,4.6,Australia,2024-01-26 10:10:25
TXN-0009820,Joseph Miller,Toys & Games,1246.23,5,N/A,Brazil,2023-03-09 11:07:25
TXN-0003130,John Hernandez,Electronics,-234.99,6,3.4,France,2024-05-27 06:32:20
TXN-0001969,Richard Rodriguez,  Toys & Games  ,1119.27,8,1.8,United States,2024-03-01 14:35:49
TXN-0000315,Patricia Anderson,Electronics,1000.79,3,1.5,France,07/03/2024
TXN-0002345,Lisa Gonzalez,Beauty & Personal Care,95.99,6,3.5,France,2024-04-20 22:27:13
TXN-0005179,Lisa Miller,AUTOMOTIVE,1312.9,2,1.6,United Kingdom,2023-01-15 09:15:05
TXN-0002221,Jessica Wilson,Books,205.81,2,2.1,Japan,2023-07-21 07:08:58
TXN-0003538,Lisa Miller,Sports & Outdoors,445.27,8,,Germany,2024-07-06 14:11:25
TXN-0005136,Mary Anderson,Toys & Games,672.46,6,2.3,India,2023-01-27 20:21:56
TXN-0006098,Christopher Garcia,Apparel,251.56,5,7.2,United States,2024-09-20 16:32:40
TXN-0005810,Jennifer Miller,Home & Kitchen,47.72,8,1.2,Netherlands,2024-09-14 19:51:05
TXN-0004940,John Thompson,Home & Kitchen,959.76,6,3.7,Australia,2024-05-03 12:20:38
TXN-0009966,Linda Martin,Beauty & Personal Care,-369.06,6,2.1,United States,2023-06-02 04:38:01
TXN-0010921,Lisa Thomas,Sports & Outdoors,$712.66,4,4.0,Japan,2024-04-16 05:54:36
TXN-0007122,Thomas Thomas,Electronics,1384.51,5,4.2,Australia,2023-01-21 21:08:23
TXN-0000815,,Sports & Outdoors,143.77,5,3.1,Germany,2024-08-11 00:21:58
TXN-0006430,Jennifer Moore,Toys & Games,228.06,2,1.2,de,2023-11-10 11:32:06
TXN-0001643,Thomas White,Sports & Outdoors,996.65,8,5.0,Netherlands,None
TXN-0000213,Michael Miller,Sports & Outdoors,$371.52,3,1.4,Brazil,2024-12-31
TXN-0010752,Sarah Thompson,Toys & Games,,2,4.9,Japan,2024-10-22 00:44:25
TXN-0003556,Joseph Wilson,Automotive,$734.73,4,2.4,India,2024-03-10 04:30:15
TXN-0005088,Christopher Martin,Toys & Games,1341.88,2,4.5,Japan,2023-01-30 03:31:41
